date,open,close,low,high,volume
2017-10-06 14:25:00,4372.34,4376.21,4371.49,4376.21,4.77348092
2017-10-06 14:26:00,4376.62,4376.04,4376.04,4377.83,6.07454275
2017-10-06 14:27:00,4376.04,4369.0,4369.0,4377.83,36.30454032
2017-10-06 14:28:00,4368.71,4374.92,4368.55,4374.93,2.90884615
2017-10-06 14:29:00,4374.92,4376.93,4374.92,4376.93,0.27999114
2017-10-06 14:30:00,4376.93,4377.45,4375.53,4377.46,6.94392267
2017-10-06 14:31:00,4377.82,4384.11,4377.44,4386.05,89.40944388
2017-10-06 14:32:00,4383.01,4391.57,4383.01,4393.0,48.40177843
2017-10-06 14:33:00,4385.81,4385.01,4385.0,4392.8,9.61743
2017-10-06 14:34:00,4385.0,4384.98,4384.98,4388.41,20.13919183
2017-10-06 14:35:00,4384.98,4384.98,4384.98,4384.98,0.0
2017-10-06 14:36:00,4385.0,4384.99,4384.99,4385.0,1.14970704
2017-10-06 14:37:00,4378.99,4385.15,4378.99,4385.15,4.16997786
2017-10-06 14:38:00,4385.37,4381.39,4380.17,4389.0,4.45913064
2017-10-06 14:39:00,4381.39,4382.95,4378.98,4383.54,5.85483977
2017-10-06 14:40:00,4377.0,4377.0,4377.0,4380.16,6.24778166
2017-10-06 14:41:00,4377.01,4377.01,4377.0,4377.01,0.8385342
2017-10-06 14:42:00,4377.01,4377.01,4377.01,4377.01,0.0
2017-10-06 14:43:00,4377.01,4380.16,4377.0,4380.16,17.26389195
2017-10-06 14:44:00,4380.16,4380.16,4380.15,4383.67,11.45035577
2017-10-06 14:45:00,4383.67,4380.2,4380.2,4383.67,0.69228588
2017-10-06 14:46:00,4380.21,4371.38,4370.64,4382.0,19.73982409
2017-10-06 14:47:00,4376.33,4376.12,4371.63,4378.55,4.71952019
2017-10-06 14:48:00,4376.12,4376.12,4376.12,4376.12,0.0
2017-10-06 14:49:00,4375.15,4379.98,4375.15,4379.98,2.41052764
2017-10-06 14:50:00,4379.99,4379.99,4379.99,4379.99,0.03959751
2017-10-06 14:51:00,4376.08,4376.04,4376.04,4376.08,0.2950568
2017-10-06 14:52:00,4379.96,4380.0,4379.96,4380.0,2.59877172
2017-10-06 14:53:00,4380.22,4384.98,4380.22,4384.98,3.9525
2017-10-06 14:54:00,4384.98,4384.99,4384.98,4384.99,1.00226034
2017-10-06 14:55:00,4382.33,4384.99,4382.33,4384.99,2.42972161
2017-10-06 14:56:00,4384.95,4381.29,4381.29,4384.95,1.3773071
2017-10-06 14:57:00,4385.0,4381.98,4381.1,4385.0,3.71174455
2017-10-06 14:58:00,4385.0,4385.0,4382.58,4385.0,0.14763474
2017-10-06 14:59:00,4385.0,4383.08,4383.08,4389.0,4.89833896
2017-10-06 15:00:00,4380.0,4386.76,4380.0,4386.76,2.23982655
2017-10-06 15:01:00,4386.69,4383.03,4380.02,4386.69,0.13188001
2017-10-06 15:02:00,4383.04,4380.28,4380.19,4385.0,0.3231928
2017-10-06 15:03:00,4384.99,4380.5,4380.5,4384.99,4.59921141
2017-10-06 15:04:00,4383.0,4383.0,4383.0,4384.89,0.17421087
2017-10-06 15:05:00,4383.0,4380.3,4380.3,4387.18,5.20435897
2017-10-06 15:06:00,4385.68,4385.07,4381.02,4389.0,7.23808987
2017-10-06 15:07:00,4385.07,4383.03,4383.03,4389.0,2.96590577
2017-10-06 15:08:00,4383.02,4383.03,4383.02,4386.0,1.47831714
2017-10-06 15:09:00,4386.0,4385.1,4383.05,4389.0,7.43007879
2017-10-06 15:10:00,4389.0,4388.98,4383.75,4389.0,7.43114975
2017-10-06 15:11:00,4389.0,4388.97,4384.01,4389.0,0.24325104
2017-10-06 15:12:00,4388.97,4389.0,4388.97,4389.0,1.95571647
2017-10-06 15:13:00,4389.0,4388.0,4384.71,4389.0,2.05960553
2017-10-06 15:14:00,4384.81,4384.02,4384.02,4389.0,9.90584706
2017-10-06 15:15:00,4384.02,4384.01,4376.18,4387.25,7.57530865
2017-10-06 15:16:00,4384.01,4376.04,4376.04,4384.01,3.75017392
2017-10-06 15:17:00,4379.16,4382.85,4376.95,4382.86,2.395815
2017-10-06 15:18:00,4382.86,4379.47,4379.47,4383.39,1.16450128
2017-10-06 15:19:00,4383.98,4384.0,4383.96,4384.0,5.289812
2017-10-06 15:20:00,4380.58,4376.05,4376.05,4380.58,0.4
2017-10-06 15:21:00,4383.94,4383.94,4383.94,4383.94,0.05233192
2017-10-06 15:22:00,4380.0,4382.21,4380.0,4382.21,0.11853433
2017-10-06 15:23:00,4383.89,4383.89,4383.89,4383.89,0.02679
2017-10-06 15:24:00,4383.89,4382.51,4382.51,4384.0,1.1068
2017-10-06 15:25:00,4383.93,4383.0,4382.91,4383.97,1.66154531
2017-10-06 15:26:00,4383.01,4383.0,4383.0,4383.59,1.33844171
2017-10-06 15:27:00,4383.49,4383.0,4382.5,4383.49,1.40119529
2017-10-06 15:28:00,4382.5,4376.13,4376.13,4382.5,3.13336314
2017-10-06 15:29:00,4378.0,4381.79,4377.99,4381.79,0.303194
2017-10-06 15:30:00,4378.02,4382.46,4378.02,4382.46,0.46160432
2017-10-06 15:31:00,4382.46,4377.64,4377.63,4382.54,0.23263431
2017-10-06 15:32:00,4381.63,4381.63,4381.63,4381.63,0.02348827
2017-10-06 15:33:00,4381.63,4382.23,4377.4,4382.23,0.25171258
2017-10-06 15:34:00,4382.54,4381.99,4377.38,4383.0,1.53852935
2017-10-06 15:35:00,4377.76,4377.62,4377.62,4381.97,3.83798242
2017-10-06 15:36:00,4382.0,4377.69,4377.69,4383.0,1.17069295
2017-10-06 15:37:00,4382.55,4383.0,4382.55,4383.0,0.20799099
2017-10-06 15:38:00,4383.0,4379.47,4379.47,4383.0,5.30105837
2017-10-06 15:39:00,4383.41,4383.89,4379.5,4383.89,3.57659937
2017-10-06 15:40:00,4379.71,4385.94,4379.71,4385.94,2.69862558
2017-10-06 15:41:00,4387.91,4388.18,4387.17,4388.83,10.02265226
2017-10-06 15:42:00,4388.76,4387.89,4383.0,4388.76,10.47717102
2017-10-06 15:43:00,4387.9,4389.8,4387.6,4389.8,8.9140034
2017-10-06 15:44:00,4387.04,4383.65,4383.65,4387.04,0.20203698
2017-10-06 15:45:00,4383.65,4383.54,4383.03,4383.66,0.94197151
2017-10-06 15:46:00,4383.54,4383.01,4383.01,4383.54,4.78090828
2017-10-06 15:47:00,4383.54,4383.0,4383.0,4383.66,5.6759292
2017-10-06 15:48:00,4382.99,4382.96,4382.96,4382.99,1.04925052
2017-10-06 15:49:00,4382.99,4382.85,4382.01,4382.99,0.33233575
2017-10-06 15:50:00,4382.8,4382.01,4382.01,4382.8,0.059005
2017-10-06 15:51:00,4382.01,4382.01,4382.0,4382.77,0.88231252
2017-10-06 15:52:00,4382.0,4377.83,4377.78,4382.0,6.14045731
2017-10-06 15:53:00,4381.96,4382.01,4381.96,4382.01,0.034937
2017-10-06 15:54:00,4377.86,4377.86,4377.86,4377.86,0.114
2017-10-06 15:55:00,4379.83,4381.78,4379.83,4382.01,0.0798088
2017-10-06 15:56:00,4377.9,4379.0,4377.78,4382.08,7.54285324
2017-10-06 15:57:00,4379.0,4379.0,4379.0,4379.0,0.0
2017-10-06 15:58:00,4378.95,4377.73,4375.0,4379.0,5.83800942
2017-10-06 15:59:00,4377.77,4376.72,4371.59,4378.25,3.50920989
2017-10-06 16:00:00,4371.61,4370.87,4370.87,4376.63,0.70450179
2017-10-06 16:01:00,4371.5,4371.47,4370.4,4371.5,0.40192326
2017-10-06 16:02:00,4370.83,4373.75,4370.0,4373.77,5.69541556
2017-10-06 16:03:00,4370.16,4370.12,4370.12,4370.16,2.20313012
2017-10-06 16:04:00,4373.66,4370.29,4370.25,4373.76,0.12310217
2017-10-06 16:05:00,4373.72,4376.6,4373.72,4376.6,4.29671308
2017-10-06 16:06:00,4375.01,4375.03,4375.01,4375.03,0.11116614
2017-10-06 16:07:00,4376.55,4376.49,4376.49,4376.55,0.15810481
2017-10-06 16:08:00,4376.32,4372.15,4372.1,4376.85,2.40587505
2017-10-06 16:09:00,4372.07,4372.15,4372.07,4372.15,0.39591763
2017-10-06 16:10:00,4372.15,4370.31,4370.31,4373.83,3.04445674
2017-10-06 16:11:00,4373.82,4374.91,4370.31,4374.92,1.05587194
2017-10-06 16:12:00,4374.92,4374.92,4374.92,4374.92,0.56564537
2017-10-06 16:13:00,4374.92,4376.24,4374.89,4376.24,4.62358149
2017-10-06 16:14:00,4374.92,4374.92,4374.92,4374.92,0.1809504
2017-10-06 16:15:00,4374.91,4376.37,4374.91,4377.93,2.74894385
2017-10-06 16:16:00,4377.27,4375.59,4375.59,4379.0,0.47319513
2017-10-06 16:17:00,4377.2,4378.92,4374.89,4378.93,4.22085763
2017-10-06 16:18:00,4378.92,4381.77,4378.89,4381.77,4.00021177
2017-10-06 16:19:00,4379.16,4378.94,4378.93,4380.98,0.56038816
2017-10-06 16:20:00,4381.0,4375.94,4375.94,4381.0,2.5225
2017-10-06 16:21:00,4378.5,4375.0,4375.0,4378.5,4.47349395
2017-10-06 16:22:00,4377.73,4378.4,4375.0,4380.32,9.18345694
2017-10-06 16:23:00,4377.73,4375.89,4375.89,4377.73,1.67686426
2017-10-06 16:24:00,4375.01,4370.1,4370.1,4377.73,25.96364398
2017-10-06 16:25:00,4370.1,4376.05,4370.1,4376.46,6.620747
2017-10-06 16:26:00,4376.08,4368.06,4368.06,4376.46,9.40272171
2017-10-06 16:27:00,4373.89,4373.15,4373.1,4373.9,1.27046857
2017-10-06 16:28:00,4373.15,4373.0,4368.14,4373.15,1.93193923
2017-10-06 16:29:00,4368.26,4372.57,4368.26,4372.61,2.08182144
2017-10-06 16:30:00,4372.61,4372.98,4372.61,4372.99,2.57390517
2017-10-06 16:31:00,4372.97,4372.0,4368.41,4379.51,11.48665368
2017-10-06 16:32:00,4371.0,4376.67,4371.0,4380.46,2.49447195
2017-10-06 16:33:00,4375.7,4357.09,4312.82,4375.7,276.4371244
2017-10-06 16:34:00,4347.69,4358.31,4347.69,4360.59,31.95700887
2017-10-06 16:35:00,4358.31,4359.79,4352.9,4365.31,6.85979162
2017-10-06 16:36:00,4359.79,4362.61,4359.05,4365.31,9.05444274
2017-10-06 16:37:00,4363.33,4365.39,4363.33,4366.61,17.77679689
2017-10-06 16:38:00,4367.56,4365.37,4365.36,4367.57,2.46960907
2017-10-06 16:39:00,4365.37,4369.69,4364.68,4369.69,1.28601492
2017-10-06 16:40:00,4369.69,4369.69,4362.52,4373.15,2.27247046
2017-10-06 16:41:00,4366.45,4367.47,4362.58,4367.47,0.21388751
2017-10-06 16:42:00,4367.47,4363.47,4363.47,4371.32,0.52047678
2017-10-06 16:43:00,4364.13,4369.15,4364.13,4369.15,10.05125778
2017-10-06 16:44:00,4369.57,4369.78,4363.1,4369.81,5.42836272
2017-10-06 16:45:00,4370.36,4370.99,4368.48,4370.99,4.09456526
2017-10-06 16:46:00,4370.99,4370.79,4370.79,4370.99,0.51633983
2017-10-06 16:47:00,4370.78,4369.79,4369.79,4370.99,7.26365658
2017-10-06 16:48:00,4371.0,4369.82,4369.8,4371.0,1.62924969
2017-10-06 16:49:00,4369.79,4369.82,4369.79,4369.82,0.14879195
2017-10-06 16:50:00,4369.79,4374.07,4369.79,4374.35,2.79646188
2017-10-06 16:51:00,4371.04,4373.92,4371.04,4373.92,0.02715452
2017-10-06 16:52:00,4373.9,4373.0,4371.09,4373.9,1.36086532
2017-10-06 16:53:00,4373.0,4374.99,4373.0,4375.04,14.89748702
2017-10-06 16:54:00,4374.99,4375.04,4374.99,4375.04,11.55896207
2017-10-06 16:55:00,4375.04,4375.04,4375.01,4375.04,36.18651604
2017-10-06 16:56:00,4375.01,4375.38,4375.01,4375.38,3.78801199
2017-10-06 16:57:00,4376.73,4377.83,4376.73,4377.83,3.41770362
2017-10-06 16:58:00,4377.82,4377.83,4377.8,4377.83,0.60884498
2017-10-06 16:59:00,4377.82,4377.66,4377.66,4377.83,5.4639911
2017-10-06 17:00:00,4377.83,4377.83,4374.99,4377.83,17.58075465
2017-10-06 17:01:00,4377.83,4377.83,4377.83,4377.83,6.67188229
2017-10-06 17:02:00,4377.83,4377.83,4377.83,4377.83,0.64152565
2017-10-06 17:03:00,4377.83,4377.83,4377.83,4377.83,5.51851352
2017-10-06 17:04:00,4377.83,4377.83,4377.83,4377.83,11.37745139
2017-10-06 17:05:00,4377.83,4377.83,4377.83,4377.83,0.7938489
2017-10-06 17:06:00,4376.56,4377.83,4376.56,4377.83,2.15382518
2017-10-06 17:07:00,4377.41,4381.61,4377.41,4381.61,1.29581509
2017-10-06 17:08:00,4378.31,4382.01,4378.31,4384.44,9.72057283
2017-10-06 17:09:00,4383.85,4383.85,4383.85,4383.85,0.13657864
2017-10-06 17:10:00,4382.04,4384.42,4382.04,4384.42,0.51178147
2017-10-06 17:11:00,4384.42,4385.66,4384.42,4386.29,3.03858103
2017-10-06 17:12:00,4385.57,4386.2,4385.57,4386.2,0.4227207
2017-10-06 17:13:00,4385.54,4385.54,4385.54,4385.54,0.19280228
2017-10-06 17:14:00,4381.2,4385.52,4381.09,4385.52,0.24963618
2017-10-06 17:15:00,4385.49,4385.49,4385.49,4385.49,2.0
2017-10-06 17:16:00,4381.57,4381.54,4381.54,4381.57,5.45964729
2017-10-06 17:17:00,4386.34,4386.34,4386.34,4386.34,0.01178502
2017-10-06 17:18:00,4386.34,4386.21,4381.75,4387.04,0.3298988
2017-10-06 17:19:00,4387.04,4387.04,4386.34,4387.04,0.57343698
2017-10-06 17:20:00,4387.04,4384.41,4384.41,4387.04,0.13715062
2017-10-06 17:21:00,4384.42,4390.0,4384.41,4390.0,2.41380819
2017-10-06 17:22:00,4390.0,4390.0,4389.99,4390.0,0.68936444
2017-10-06 17:23:00,4390.0,4392.63,4390.0,4393.0,6.74684851
2017-10-06 17:24:00,4392.6,4393.0,4390.24,4393.0,3.1550789
2017-10-06 17:25:00,4392.96,4388.36,4388.36,4392.96,2.81706978
2017-10-06 17:26:00,4388.36,4389.34,4388.36,4389.34,0.06002118
2017-10-06 17:27:00,4390.13,4392.98,4390.12,4392.98,0.19162076
2017-10-06 17:28:00,4390.13,4390.13,4390.12,4392.97,0.65488884
2017-10-06 17:29:00,4393.0,4390.12,4390.12,4393.0,0.29398377
2017-10-06 17:30:00,4390.13,4390.94,4390.13,4390.97,0.12180298
2017-10-06 17:31:00,4390.9,4390.89,4390.12,4390.9,2.68816006
2017-10-06 17:32:00,4390.5,4392.0,4390.5,4392.1,0.45847344
2017-10-06 17:33:00,4390.86,4393.05,4390.86,4393.05,0.02205593
2017-10-06 17:34:00,4393.01,4387.35,4387.35,4393.05,1.43788181
2017-10-06 17:35:00,4393.03,4384.0,4384.0,4393.03,34.38507744
2017-10-06 17:36:00,4382.96,4353.0,4353.0,4382.96,107.7092445
2017-10-06 17:37:00,4350.0,4360.18,4350.0,4360.18,40.04546913
2017-10-06 17:38:00,4356.72,4370.0,4356.72,4370.0,31.81643063
2017-10-06 17:39:00,4370.0,4377.45,4369.95,4377.45,10.74156445
2017-10-06 17:40:00,4374.97,4374.45,4374.45,4374.97,0.33741901
2017-10-06 17:41:00,4372.19,4360.98,4360.98,4373.96,6.10966951
2017-10-06 17:42:00,4360.98,4336.05,4335.81,4360.98,126.6568971
2017-10-06 17:43:00,4336.07,4341.19,4334.38,4341.19,49.92896701
2017-10-06 17:44:00,4341.19,4338.45,4338.36,4343.06,2.64610081
2017-10-06 17:45:00,4341.22,4345.0,4336.09,4345.0,2.3501765
2017-10-06 17:46:00,4342.94,4342.87,4341.25,4345.38,1.00025429
2017-10-06 17:47:00,4342.84,4360.97,4341.29,4360.97,15.39470146
2017-10-06 17:48:00,4360.97,4350.0,4350.0,4360.97,12.80545
2017-10-06 17:49:00,4353.78,4353.77,4353.77,4353.78,1.953467
2017-10-06 17:50:00,4353.79,4350.39,4350.39,4353.79,0.50202198
2017-10-06 17:51:00,4350.39,4350.39,4348.14,4350.39,0.28362826
2017-10-06 17:52:00,4350.39,4357.28,4348.76,4359.86,5.6045887
2017-10-06 17:53:00,4356.6,4359.17,4356.6,4359.88,0.51794073
2017-10-06 17:54:00,4358.95,4359.0,4358.95,4359.0,1.01798441
2017-10-06 17:55:00,4358.67,4353.65,4352.22,4358.75,2.53040869
2017-10-06 17:56:00,4350.39,4349.49,4341.29,4350.75,19.53057407
2017-10-06 17:57:00,4345.23,4347.79,4341.36,4347.79,4.38381343
2017-10-06 17:58:00,4348.52,4341.0,4340.99,4353.41,16.61504915
2017-10-06 17:59:00,4337.11,4342.03,4337.0,4342.54,2.03713848
2017-10-06 18:00:00,4342.02,4337.02,4334.38,4342.02,5.56050192
2017-10-06 18:01:00,4336.24,4352.31,4336.24,4352.32,10.3184489
2017-10-06 18:02:00,4352.19,4352.19,4352.19,4352.19,0.09166156
2017-10-06 18:03:00,4347.01,4354.84,4347.01,4354.86,3.32591466
2017-10-06 18:04:00,4354.83,4348.02,4348.02,4355.09,1.80343266
2017-10-06 18:05:00,4351.96,4352.0,4351.96,4352.0,0.02239773
2017-10-06 18:06:00,4351.96,4351.84,4351.84,4351.96,0.10366464
2017-10-06 18:07:00,4351.98,4351.84,4348.03,4351.99,0.35033316
2017-10-06 18:08:00,4351.72,4348.03,4348.03,4351.72,0.1728971
2017-10-06 18:09:00,4348.03,4338.0,4337.68,4349.6,44.08839573
2017-10-06 18:10:00,4341.09,4341.09,4337.21,4341.09,14.95900834
2017-10-06 18:11:00,4339.97,4341.09,4339.97,4341.09,4.19166162
2017-10-06 18:12:00,4341.08,4338.7,4338.7,4341.09,1.89263114
2017-10-06 18:13:00,4338.7,4335.02,4335.02,4340.82,6.24378028
2017-10-06 18:14:00,4335.13,4332.98,4330.62,4340.88,50.07536111
2017-10-06 18:15:00,4333.0,4331.84,4320.0,4333.0,40.60295133
2017-10-06 18:16:00,4321.67,4327.7,4320.0,4327.7,91.75809395
2017-10-06 18:17:00,4329.07,4332.68,4320.0,4333.0,61.49016749
2017-10-06 18:18:00,4332.57,4338.66,4328.61,4338.66,14.58090678
2017-10-06 18:19:00,4332.69,4326.41,4321.0,4337.82,12.09407133
2017-10-06 18:20:00,4337.61,4337.69,4337.48,4337.69,0.77921462
2017-10-06 18:21:00,4332.24,4331.86,4330.17,4336.69,0.45180718
2017-10-06 18:22:00,4332.31,4332.31,4332.31,4332.31,0.028541
2017-10-06 18:23:00,4329.98,4330.0,4329.98,4330.0,1.1472507
2017-10-06 18:24:00,4329.98,4329.94,4329.94,4330.0,3.5986527
2017-10-06 18:25:00,4327.7,4329.01,4327.7,4330.0,1.1304388
2017-10-06 18:26:00,4329.02,4329.02,4329.02,4329.02,0.23791899
2017-10-06 18:27:00,4328.21,4330.0,4328.21,4330.0,0.5374055
2017-10-06 18:28:00,4330.0,4339.0,4330.0,4342.78,36.3679252
2017-10-06 18:29:00,4339.0,4343.59,4337.21,4343.59,13.02422072
2017-10-06 18:30:00,4343.59,4343.77,4340.0,4344.0,0.89385873
2017-10-06 18:31:00,4343.76,4343.99,4342.4,4344.0,7.18686872
2017-10-06 18:32:00,4343.78,4344.0,4343.77,4344.0,25.123674
2017-10-06 18:33:00,4343.99,4343.15,4343.15,4346.79,9.78930855
2017-10-06 18:34:00,4342.99,4342.94,4335.06,4342.99,5.65634238
2017-10-06 18:35:00,4339.0,4340.31,4339.0,4340.31,0.22767372
2017-10-06 18:36:00,4340.3,4342.67,4340.3,4342.77,1.14818373
2017-10-06 18:37:00,4340.4,4339.99,4335.01,4340.4,0.54285178
2017-10-06 18:38:00,4335.03,4329.0,4329.0,4343.78,21.45211767
2017-10-06 18:39:00,4334.99,4334.98,4334.98,4340.32,0.33069077
2017-10-06 18:40:00,4340.19,4339.99,4339.99,4340.3,2.74219991
2017-10-06 18:41:00,4338.26,4334.49,4334.49,4340.0,3.50614738
2017-10-06 18:42:00,4334.61,4342.76,4332.89,4342.76,69.46488798
2017-10-06 18:43:00,4340.53,4339.0,4338.99,4340.53,7.30094452
2017-10-06 18:44:00,4339.0,4338.99,4338.99,4339.0,1.57729491
2017-10-06 18:45:00,4339.0,4340.53,4338.99,4340.53,18.35755548
2017-10-06 18:46:00,4340.54,4339.98,4338.01,4344.28,26.63045627
2017-10-06 18:47:00,4340.0,4340.0,4340.0,4340.0,3.25316557
2017-10-06 18:48:00,4340.0,4340.01,4340.0,4347.35,15.92818224
2017-10-06 18:49:00,4343.14,4333.98,4332.92,4343.36,4.50190632
2017-10-06 18:50:00,4333.98,4334.0,4333.97,4334.0,15.39923334
2017-10-06 18:51:00,4334.0,4334.0,4333.99,4334.0,4.83309262
2017-10-06 18:52:00,4334.0,4334.0,4334.0,4338.16,11.01026709
2017-10-06 18:53:00,4334.0,4334.0,4334.0,4334.0,2.87789469
2017-10-06 18:54:00,4334.0,4334.0,4333.99,4334.0,3.88518628
2017-10-06 18:55:00,4334.0,4334.0,4334.0,4334.0,3.02398016
2017-10-06 18:56:00,4334.0,4334.0,4334.0,4334.0,2.42140266
2017-10-06 18:57:00,4334.0,4334.0,4334.0,4334.0,0.43143158
2017-10-06 18:58:00,4334.0,4333.99,4333.99,4334.0,1.43865317
2017-10-06 18:59:00,4334.0,4334.0,4334.0,4334.0,0.00174615
2017-10-06 19:00:00,4334.0,4332.09,4332.09,4334.0,2.00312436
2017-10-06 19:01:00,4333.96,4333.22,4333.2,4333.96,2.81285216
2017-10-06 19:02:00,4333.22,4333.71,4332.98,4333.9,1.01829643
2017-10-06 19:03:00,4333.99,4333.92,4333.71,4334.0,0.89109929
2017-10-06 19:04:00,4334.0,4334.0,4334.0,4334.0,1.19472172
2017-10-06 19:05:00,4333.3,4334.0,4333.3,4334.0,0.17577375
2017-10-06 19:06:00,4333.99,4334.0,4333.0,4334.0,2.72051887
2017-10-06 19:07:00,4334.0,4333.99,4333.99,4334.0,0.63924804
2017-10-06 19:08:00,4331.53,4334.0,4331.53,4334.0,0.25896656
2017-10-06 19:09:00,4333.53,4333.52,4333.52,4334.0,8.60154098
2017-10-06 19:10:00,4334.0,4334.0,4329.67,4334.0,3.25589589
